route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
37661,210.0.3,1142894,5 Portland to Skyview,,1,137974,191654,1,1
37661,210.0.3,1142895,5 Portland to Skyview,,1,137955,191654,1,1
37661,210.0.3,1142896,5 Portland to Skyview,,1,137963,191654,1,1
37661,210.0.3,1142897,5 Portland to Skyview,,1,137984,191654,1,1
37661,210.0.3,1142898,5 Portland to Skyview,,1,137955,191654,1,1
37661,210.0.3,1142899,5 Portland to Skyview,,1,137958,191654,1,1
37661,210.0.3,1142900,5 Portland to Skyview,,1,137985,191654,1,1
37662,210.0.3,1142901,6 N Goodman to Transit Center,,0,137949,190953,1,1
37662,210.0.3,1142902,6 N Goodman to Transit Center,,0,137981,190953,1,1
37662,210.0.3,1142903,6 N Goodman to Transit Center,,0,137979,190953,1,1
37662,210.0.3,1142904,6 N Goodman to Transit Center,,0,137986,190953,1,1
37662,210.0.3,1142905,6 N Goodman to Transit Center,,0,137961,190953,1,1
37662,210.0.3,1142906,6 N Goodman to Transit Center,,0,137948,190953,1,1
37662,210.0.3,1142907,6 N Goodman to Transit Center,,0,137974,190953,1,1
37662,210.0.3,1142908,6 N Goodman to Transit Center,,0,137975,190953,1,1
37662,210.0.3,1142909,6 N Goodman to Transit Center,,0,137976,190953,1,1
37662,210.0.3,1142910,6 N Goodman to Transit Center,,0,137977,190953,1,1
37662,210.0.3,1142911,6 N Goodman to Transit Center,,0,137949,190953,1,1
37662,210.0.3,1142912,6 N Goodman to Transit Center,,0,137953,190953,1,1
37662,210.0.3,1142913,6 N Goodman to Transit Center,,0,137961,190953,1,1
37662,210.0.3,1142914,6 N Goodman to Transit Center,,0,137946,190953,1,1
37662,210.0.3,1142915,6 N Goodman to Transit Center,,0,137961,190953,1,1
37662,210.0.3,1142916,6 N Goodman to Transit Center,,0,137987,190953,1,1
37662,210.0.3,1142917,6 N Goodman to Transit Center,,0,137957,190953,1,1
37662,210.0.3,1142918,6 N Goodman to Transit Center,,0,137946,190953,1,1
37662,210.0.3,1142919,6 N Goodman to Skyview,,1,137981,190955,1,1
37662,210.0.3,1142920,6 N Goodman to Skyview,,1,137988,190955,1,1
37662,210.0.3,1142921,6 N Goodman to Skyview,,1,137986,190955,1,1
37662,210.0.3,1142922,6 N Goodman to Skyview,,1,137961,190955,1,1
37662,210.0.3,1142923,6 N Goodman to Skyview,,1,137948,190955,1,1
37662,210.0.3,1142924,6 N Goodman to Skyview,,1,137975,190955,1,1
37662,210.0.3,1142925,6 N Goodman to Skyview,,1,137976,190955,1,1
37662,210.0.3,1142926,6 N Goodman to Skyview,,1,137977,190955,1,1
37662,210.0.3,1142927,6 N Goodman to Skyview,,1,137977,190955,1,1
37662,210.0.3,1142928,6 N Goodman to Skyview,,1,137949,190955,1,1
37662,210.0.3,1142929,6 N Goodman to Skyview,,1,137953,190955,1,1
37662,210.0.3,1142930,6 N Goodman to Skyview,,1,137946,190955,1,1
37662,210.0.3,1142931,6 N Goodman to Skyview,,1,137946,190955,1,1
37662,210.0.3,1142932,6 N Goodman to Skyview,,1,137961,190955,1,1
37662,210.0.3,1142933,6 N Goodman to Skyview,,1,137987,190955,1,1
37662,210.0.3,1142934,6 N Goodman to Skyview,,1,137957,190955,1,1
37662,210.0.3,1142935,6 N Goodman to Skyview,,1,137946,190955,1,1
37662,210.0.3,1142936,6 N Goodman to Skyview,,1,137961,190955,1,1
37662,210.0.3,1142937,6 N Goodman to Skyview,,1,137949,190955,1,1
37663,210.0.3,1142938,7 Clifford/Empire to BayTowne,,0,137974,191655,1,1
37663,210.0.3,1142939,7 Clifford/Empire to BayTowne,,0,137946,191655,1,1
37663,210.0.3,1142940,7 Clifford/Empire to BayTowne,,0,137953,191655,1,1
37663,210.0.3,1142941,7 Clifford/Empire to BayTowne,,0,137947,191655,1,1
37663,210.0.3,1142942,7 Clifford/Empire to BayTowne,,0,137953,191655,1,1
37663,210.0.3,1142943,7 Clifford/Empire to BayTowne,,0,137952,191655,1,1
37663,210.0.3,1142944,7 Clifford/Empire to BayTowne,,0,137947,191655,1,1
37663,210.0.3,1142945,7 Clifford/Empire to BayTowne,,0,137985,191655,1,1
37663,210.0.3,1142946,7 Clifford/Empire to BayTowne,,0,137947,191655,1,1
37663,210.0.3,1142947,7 Clifford/Empire to BayTowne,,0,137956,191655,1,1
37663,210.0.3,1142948,7 Clifford/Empire to BayTowne,,0,137947,191655,1,1
37663,210.0.3,1142949,7 Clifford/Empire to BayTowne,,0,137956,191655,1,1
37663,210.0.3,1142950,7 Clifford/Empire to BayTowne,,0,137947,191655,1,1
37663,210.0.3,1142951,7 Clifford/Empire to BayTowne,,0,137963,191655,1,1
37663,210.0.3,1142952,7 Clifford/Empire to BayTowne,,0,137966,191655,1,1
37663,210.0.3,1142953,7 Clifford/Empire to BayTowne,,0,137955,191655,1,1
37663,210.0.3,1142954,7 Clifford/Empire to BayTowne,,0,137958,191655,1,1
37663,210.0.3,1142955,7 Clifford/Empire to BayTowne,,0,137949,191655,1,1
37663,210.0.3,1142956,7 Clifford/Empire to BayTowne,,0,137946,191655,1,1
37663,210.0.3,1142957,7 Cliff/Empire to Transit Center,,1,137973,190957,1,1
37663,210.0.3,1142958,7 Cliff/Empire to Transit Center,,1,137974,190957,1,1
37663,210.0.3,1142959,7 Cliff/Empire to Transit Center,,1,137946,190957,1,1
37663,210.0.3,1142960,7 Cliff/Empire to Transit Center,,1,137953,190957,1,1
37663,210.0.3,1142961,7 Cliff/Empire to Transit Center,,1,137947,190957,1,1
37663,210.0.3,1142962,7 Cliff/Empire to Transit Center,,1,137953,190957,1,1
37663,210.0.3,1142963,7 Cliff/Empire to Transit Center,,1,137952,190957,1,1
37663,210.0.3,1142964,7 Cliff/Empire to Transit Center,,1,137947,190957,1,1
37663,210.0.3,1142965,7 Cliff/Empire to Transit Center,,1,137985,190957,1,1
37663,210.0.3,1142966,7 Cliff/Empire to Transit Center,,1,137947,190957,1,1
37663,210.0.3,1142967,7 Cliff/Empire to Transit Center,,1,137956,190957,1,1
37663,210.0.3,1142968,7 Cliff/Empire to Transit Center,,1,137947,190957,1,1
37663,210.0.3,1142969,7 Cliff/Empire to Transit Center,,1,137956,190957,1,1
37663,210.0.3,1142970,7 Cliff/Empire to Transit Center,,1,137947,190957,1,1
37663,210.0.3,1142971,7 Cliff/Empire to Transit Center,,1,137963,190957,1,1
37663,210.0.3,1142972,7 Cliff/Empire to Transit Center,,1,137966,190957,1,1
37663,210.0.3,1142973,7 Cliff/Empire to Transit Center,,1,137955,190957,1,1
37663,210.0.3,1142974,7 Cliff/Empire to Transit Center,,1,137958,190957,1,1
37663,210.0.3,1142975,7 Cliff/Empire to Transit Center,,1,137949,190957,1,1
37664,210.0.3,1142976,8 East Main to Transit Center,,0,137948,190958,1,1
37664,210.0.3,1142977,8 East Main to Transit Center,,0,137989,190958,1,1
37664,210.0.3,1142978,8 East Main to Transit Center,,0,137983,190958,1,1
37664,210.0.3,1142979,8 East Main to Transit Center,,0,137968,190958,1,1
37664,210.0.3,1142980,8 East Main to Transit Center,,0,137966,190958,1,1
37664,210.0.3,1142981,8 East Main to Transit Center,,0,137965,190958,1,1
37664,210.0.3,1142982,8 East Main to Transit Center,,0,137974,190958,1,1
37664,210.0.3,1142983,8 East Main to Transit Center,,0,137969,190958,1,1
37664,210.0.3,1142984,8 East Main to Transit Center,,0,137975,190958,1,1
37664,210.0.3,1142985,8 East Main to Transit Center,,0,137965,190958,1,1
37664,210.0.3,1142986,8 East Main to Transit Center,,0,137976,190958,1,1
37664,210.0.3,1142987,8 East Main to Transit Center,,0,137968,190958,1,1
37664,210.0.3,1142988,8 East Main to Transit Center,,0,137977,190958,1,1
37664,210.0.3,1142989,8 East Main to Transit Center,,0,137965,190958,1,1
37664,210.0.3,1142990,8 East Main to Transit Center,,0,137979,190958,1,1
37664,210.0.3,1142991,8 East Main to Transit Center,,0,137968,190958,1,1
37664,210.0.3,1142992,8 East Main to Transit Center,,0,137964,190958,1,1
37664,210.0.3,1142993,8 East Main to Transit Center,,0,137948,190958,1,1
37664,210.0.3,1142994,8 East Main to Transit Center,,0,137961,190958,1,1
37664,210.0.3,1142995,8 East Main to Transit Center,,0,137965,190958,1,1
37664,210.0.3,1142996,8 East Main to Transit Center,,0,137946,190958,1,1
37664,210.0.3,1142997,8 East Main to Transit Center,,0,137948,190958,1,1
37664,210.0.3,1142998,8 East Main to Transit Center,,0,137974,190958,1,1
37664,210.0.3,1142999,8 East Main to Transit Center,,0,137969,190958,1,1
37664,210.0.3,1143000,8 East Main to Transit Center,,0,137960,190958,1,1
37664,210.0.3,1143001,8 East Main to Transit Center,,0,137987,190958,1,1
37664,210.0.3,1143002,8 East Main to Transit Center,,0,137957,190958,1,1
37664,210.0.3,1143003,8 East Main to Transit Center,,0,137946,190958,1,1
37664,210.0.3,1143004,8 East Main to Transit Center,,0,137961,190958,1,1
37664,210.0.3,1143005,8 East Main to Transit Center,,0,137955,190958,1,1
37664,210.0.3,1143006,8 East Main to Landing Heights,,1,137989,190959,1,1
37664,210.0.3,1143007,8 East Main to Landing Heights,,1,137983,190959,1,1
37664,210.0.3,1143008,8 East Main to Landing Heights,,1,137968,190959,1,1
37664,210.0.3,1143009,8 East Main to Landing Heights,,1,137966,190959,1,1
37664,210.0.3,1143010,8 East Main to Landing Heights,,1,137965,190959,1,1
37664,210.0.3,1143011,8 East Main to Landing Heights,,1,137974,190959,1,1
37664,210.0.3,1143012,8 East Main to Landing Heights,,1,137969,190959,1,1
37664,210.0.3,1143013,8 East Main to Landing Heights,,1,137975,190959,1,1
37664,210.0.3,1143014,8 East Main to Landing Heights,,1,137965,190959,1,1
37664,210.0.3,1143015,8 East Main to Landing Heights,,1,137976,190959,1,1
37664,210.0.3,1143016,8 East Main to Landing Heights,,1,137968,190959,1,1
37664,210.0.3,1143017,8 East Main to Landing Heights,,1,137977,190959,1,1
37664,210.0.3,1143018,8 East Main to Landing Heights,,1,137965,190959,1,1
37664,210.0.3,1143019,8 East Main to Landing Heights,,1,137979,190959,1,1
37664,210.0.3,1143020,8 East Main to Landing Heights,,1,137968,190959,1,1
37664,210.0.3,1143021,8 East Main to Landing Heights,,1,137964,190959,1,1
37664,210.0.3,1143022,8 East Main to Landing Heights,,1,137948,190959,1,1
37664,210.0.3,1143023,8 East Main to Landing Heights,,1,137961,190959,1,1
37664,210.0.3,1143024,8 East Main to Landing Heights,,1,137965,190959,1,1
37664,210.0.3,1143025,8 East Main to Landing Heights,,1,137946,190959,1,1
37664,210.0.3,1143026,8 East Main to Landing Heights,,1,137948,190959,1,1
37664,210.0.3,1143027,8 East Main to Landing Heights,,1,137974,190959,1,1
37664,210.0.3,1143028,8 East Main to Landing Heights,,1,137969,190959,1,1
37664,210.0.3,1143029,8 East Main to Landing Heights,,1,137960,190959,1,1
37664,210.0.3,1143030,8 East Main to Landing Heights,,1,137987,190959,1,1
37664,210.0.3,1143031,8 East Main to Landing Heights,,1,137957,190959,1,1
37664,210.0.3,1143032,8 East Main to Landing Heights,,1,137946,190959,1,1
37664,210.0.3,1143033,8 East Main to Landing Heights,,1,137961,190959,1,1
37664,210.0.3,1143034,8 East Main to Landing Heights,,1,137955,190959,1,1
37664,210.0.3,1143035,8 East Main to Landing Heights,,1,137965,190959,1,1
37665,210.0.3,1143036,9 University to Blossom Loop,,0,137952,190963,1,1
37665,210.0.3,1143037,9 University to Blossom Loop,,0,137980,190963,1,1
37665,210.0.3,1143038,9 University to Blossom Loop,,0,137955,190963,1,1
37665,210.0.3,1143039,9 University to Blossom Loop,,0,137964,190963,1,1
37665,210.0.3,1143040,9 University to Blossom Loop,,0,137979,190963,1,1
37665,210.0.3,1143041,9 University to Blossom Loop,,0,137946,190963,1,1
37665,210.0.3,1143042,9 University to Blossom Loop,,0,137961,190963,1,1
37665,210.0.3,1143043,9 University to Blossom Loop,,0,137960,190963,1,1
37665,210.0.3,1143044,9 University to Blossom Loop,,0,137974,190963,1,1
37665,210.0.3,1143045,9 University to Blossom Loop,,0,137975,190963,1,1
37665,210.0.3,1143046,9 University to Blossom Loop,,0,137976,190963,1,1
37665,210.0.3,1143047,9 University to Blossom Loop,,0,137968,190963,1,1
37665,210.0.3,1143048,9 University to Blossom Loop,,0,137948,190963,1,1
37665,210.0.3,1143049,9 University to Blossom Loop,,0,137972,190963,1,1
37665,210.0.3,1143050,9 University to Blossom Loop,,0,137990,190963,1,1
37665,210.0.3,1143051,9 University to Blossom Loop,,0,137956,190963,1,1
37665,210.0.3,1143052,9 University to Blossom Loop,,0,137950,190963,1,1
37665,210.0.3,1143053,9 University to Blossom Loop,,0,137970,190963,1,1
37665,210.0.3,1143054,9 University to Transit Center,,1,137952,190965,1,1
37665,210.0.3,1143055,9 University to Transit Center,,1,137980,190965,1,1
37665,210.0.3,1143056,9 University to Transit Center,,1,137955,190965,1,1
37665,210.0.3,1143057,9 University to Transit Center,,1,137977,190965,1,1
37665,210.0.3,1143058,9 University to Transit Center,,1,137979,190965,1,1
37665,210.0.3,1143059,9 University to Transit Center,,1,137964,190965,1,1
37665,210.0.3,1143060,9 University to Transit Center,,1,137961,190965,1,1
37665,210.0.3,1143061,9 University to Transit Center,,1,137946,190965,1,1
37665,210.0.3,1143062,9 University to Transit Center,,1,137974,190965,1,1
37665,210.0.3,1143063,9 University to Transit Center,,1,137960,190965,1,1
37665,210.0.3,1143064,9 University to Transit Center,,1,137976,190965,1,1
37665,210.0.3,1143065,9 University to Transit Center,,1,137975,190965,1,1
37665,210.0.3,1143066,9 University to Transit Center,,1,137948,190965,1,1
37665,210.0.3,1143067,9 University to Transit Center,,1,137972,190965,1,1
37665,210.0.3,1143068,9 University to Transit Center,,1,137990,190965,1,1
37665,210.0.3,1143069,9 University to Transit Center,,1,137968,190965,1,1
37665,210.0.3,1143070,9 University to Transit Center,,1,137950,190965,1,1
37666,210.0.3,1143071,10 Park to Blossom Loop,,0,137978,190967,1,1
37666,210.0.3,1143072,10 Park to Blossom Loop,,0,137989,190967,1,1
37666,210.0.3,1143073,10 Park to Blossom Loop,,0,137946,190967,1,1
37666,210.0.3,1143074,10 Park to Blossom Loop,,0,137966,190967,1,1
37666,210.0.3,1143075,10 Park to Blossom Loop,,0,137971,190967,1,1
37666,210.0.3,1143076,10 Park to Blossom Loop,,0,137950,190967,1,1
37666,210.0.3,1143077,10 Park to Blossom Loop,,0,137951,190967,1,1
37666,210.0.3,1143078,10 Park to Blossom Loop,,0,137979,190967,1,1
37666,210.0.3,1143079,10 Park to Blossom Loop,,0,137952,190967,1,1
37666,210.0.3,1143080,10 Park to Blossom Loop,,0,137964,190967,1,1
37666,210.0.3,1143081,10 Park to Blossom Loop,,0,137954,190967,1,1
37666,210.0.3,1143082,10 Park to Blossom Loop,,0,137955,190967,1,1
37666,210.0.3,1143083,10 Park to Blossom Loop,,0,137956,190967,1,1
37666,210.0.3,1143084,10 Park to Blossom Loop,,0,137971,190967,1,1
37666,210.0.3,1143085,10 Park to Blossom Loop,,0,137963,190967,1,1
37666,210.0.3,1143086,10 Park to Blossom Loop,,0,137984,190967,1,1
37666,210.0.3,1143087,10 Park to Blossom Loop,,0,137987,190967,1,1
37666,210.0.3,1143088,10 Park to Blossom Loop,,0,137955,190967,1,1
37666,210.0.3,1143089,10 Park to Transit Center,,1,137979,190968,1,1
37666,210.0.3,1143090,10 Park to Transit Center,,1,137961,190968,1,1
37666,210.0.3,1143091,10 Park to Transit Center,,1,137978,190968,1,1
37666,210.0.3,1143092,10 Park to Transit Center,,1,137989,190968,1,1
37666,210.0.3,1143093,10 Park to Transit Center,,1,137946,190968,1,1
37666,210.0.3,1143094,10 Park to Transit Center,,1,137966,190968,1,1
37666,210.0.3,1143095,10 Park to Transit Center,,1,137971,190968,1,1
37666,210.0.3,1143096,10 Park to Transit Center,,1,137950,190968,1,1
37666,210.0.3,1143097,10 Park to Transit Center,,1,137951,190968,1,1
37666,210.0.3,1143098,10 Park to Transit Center,,1,137979,190968,1,1
37666,210.0.3,1143099,10 Park to Transit Center,,1,137952,190968,1,1
37666,210.0.3,1143100,10 Park to Transit Center,,1,137964,190968,1,1
37666,210.0.3,1143101,10 Park to Transit Center,,1,137954,190968,1,1
37666,210.0.3,1143102,10 Park to Transit Center,,1,137955,190968,1,1
37666,210.0.3,1143103,10 Park to Transit Center,,1,137956,190968,1,1
37666,210.0.3,1143104,10 Park to Transit Center,,1,137971,190968,1,1
37666,210.0.3,1143105,10 Park to Transit Center,,1,137963,190968,1,1
37666,210.0.3,1143106,10 Park to Transit Center,,1,137984,190968,1,1
37666,210.0.3,1143107,10 Park to Transit Center,,1,137987,190968,1,1
37667,210.0.3,1143108,11L Monroe Long Line to St John Fisher,,0,137980,190970,1,1
37667,210.0.3,1143109,11L Monroe Long Line to St John Fisher,,0,137985,190970,1,1
37667,210.0.3,1143110,11L Monroe Long Line to St John Fisher,,0,137951,190970,1,1
37667,210.0.3,1143111,11L Monroe Long Line to St John Fisher,,0,137981,190970,1,1
37667,210.0.3,1143112,11L Monroe Long Line to St John Fisher,,0,137985,190970,1,1
37667,210.0.3,1143113,11L Monroe Long Line to St John Fisher,,0,137962,190970,1,1
37667,210.0.3,1143114,11L Monroe Long Line to St John Fisher,,0,137981,190970,1,1
37667,210.0.3,1143115,11L Monroe Long Line to St John Fisher,,0,137954,190970,1,1
37667,210.0.3,1143116,11L Monroe Long Line to St John Fisher,,0,137962,190970,1,1
37667,210.0.3,1143117,11L Monroe Long Line to St John Fisher,,0,137966,190970,1,1
37667,210.0.3,1143118,11L Monroe Long Line to St John Fisher,,0,137954,190970,1,1
37667,210.0.3,1143119,11L Monroe Long Line to St John Fisher,,0,137963,190970,1,1
37667,210.0.3,1143120,11L Monroe Long Line to St John Fisher,,0,137966,190970,1,1
37667,210.0.3,1143121,11L Monroe Long Line to St John Fisher,,0,137950,190970,1,1
37667,210.0.3,1143122,11L Monroe Long Line to St John Fisher,,0,137963,190970,1,1
37667,210.0.3,1143123,11L Monroe Long Line to St John Fisher,,0,137978,190970,1,1
37667,210.0.3,1143124,11L Monroe Long Line to St John Fisher,,0,137950,190970,1,1
37667,210.0.3,1143125,11L Monroe Long Line to St John Fisher,,0,137981,190970,1,1
37667,210.0.3,1143126,11L Monroe Long Line to St John Fisher,,0,137978,190970,1,1
37667,210.0.3,1143127,11L Monroe Long Line to St John Fisher,,0,137952,190970,1,1
37667,210.0.3,1143128,11L Monroe Long Line to St John Fisher,,0,137981,190970,1,1
37667,210.0.3,1143129,11L Monroe Long Line to St John Fisher,,0,137967,190970,1,1
37667,210.0.3,1143130,11L Monroe Long Line to St John Fisher,,0,137952,190970,1,1
37667,210.0.3,1143131,11L Monroe Long Line to St John Fisher,,0,137981,190970,1,1
37667,210.0.3,1143132,11L Monroe Long Line to St John Fisher,,0,137976,190970,1,1
37667,210.0.3,1143133,11L Monroe Long Line to St John Fisher,,0,137978,190970,1,1
37667,210.0.3,1143134,11L Monroe Long Line to St John Fisher,,0,137983,190970,1,1
37667,210.0.3,1143135,11L Monroe Long Line to St John Fisher,,0,137991,190970,1,1
37667,210.0.3,1143136,11L Monroe Long Line to St John Fisher,,0,137965,190970,1,1
37667,210.0.3,1143137,11L Monroe Long Line to St John Fisher,,0,137992,190970,1,1
37667,210.0.3,1143138,11L Monroe Long Line to Transit Center,,1,137978,190971,1,1
37667,210.0.3,1143139,11L Monroe Long Line to Transit Center,,1,137980,190971,1,1
37667,210.0.3,1143140,11L Monroe Long Line to Transit Center,,1,137985,190971,1,1
37667,210.0.3,1143141,11L Monroe Long Line to Transit Center,,1,137951,190971,1,1
37667,210.0.3,1143142,11L Monroe Long Line to Transit Center,,1,137981,190971,1,1
37667,210.0.3,1143143,11L Monroe Long Line to Transit Center,,1,137985,190971,1,1
37667,210.0.3,1143144,11L Monroe Long Line to Transit Center,,1,137962,190971,1,1
37667,210.0.3,1143145,11L Monroe Long Line to Transit Center,,1,137981,190971,1,1
37667,210.0.3,1143146,11L Monroe Long Line to Transit Center,,1,137954,190971,1,1
37667,210.0.3,1143147,11L Monroe Long Line to Transit Center,,1,137962,190971,1,1
37667,210.0.3,1143148,11L Monroe Long Line to Transit Center,,1,137966,190971,1,1
37667,210.0.3,1143149,11L Monroe Long Line to Transit Center,,1,137954,190971,1,1
37667,210.0.3,1143150,11L Monroe Long Line to Transit Center,,1,137963,190971,1,1
37667,210.0.3,1143151,11L Monroe Long Line to Transit Center,,1,137966,190971,1,1
37667,210.0.3,1143152,11L Monroe Long Line to Transit Center,,1,137950,190971,1,1
37667,210.0.3,1143153,11L Monroe Long Line to Transit Center,,1,137963,190971,1,1
37667,210.0.3,1143154,11L Monroe Long Line to Transit Center,,1,137978,190971,1,1
37667,210.0.3,1143155,11L Monroe Long Line to Transit Center,,1,137950,190971,1,1
37667,210.0.3,1143156,11L Monroe Long Line to Transit Center,,1,137981,190971,1,1
37667,210.0.3,1143157,11L Monroe Long Line to Transit Center,,1,137978,190971,1,1
37667,210.0.3,1143158,11L Monroe Long Line to Transit Center,,1,137952,190971,1,1
37667,210.0.3,1143159,11L Monroe Long Line to Transit Center,,1,137981,190971,1,1
37667,210.0.3,1143160,11L Monroe Long Line to Transit Center,,1,137967,190971,1,1
37667,210.0.3,1143161,11L Monroe Long Line to Transit Center,,1,137952,190971,1,1
37667,210.0.3,1143162,11L Monroe Long Line to Transit Center,,1,137981,190971,1,1
37667,210.0.3,1143163,11L Monroe Long Line to Transit Center,,1,137976,190971,1,1
37667,210.0.3,1143164,11L Monroe Long Line to Transit Center,,1,137978,190971,1,1
37667,210.0.3,1143165,11L Monroe Long Line to Transit Center,,1,137983,190971,1,1
37667,210.0.3,1143166,11L Monroe Long Line to Transit Center,,1,137991,190971,1,1
37668,210.0.3,1143167,12 S Clinton to Jewish Home,,0,137960,190972,1,1
37668,210.0.3,1143168,12 S Clinton to Jewish Home,,0,137964,190972,1,1
37668,210.0.3,1143169,12 S Clinton to Jewish Home,,0,137983,190972,1,1
37668,210.0.3,1143170,12 S Clinton to Jewish Home,,0,137972,190972,1,1
37668,210.0.3,1143171,12 S Clinton to Jewish Home,,0,137956,190972,1,1
37668,210.0.3,1143172,12 S Clinton to Jewish Home,,0,137947,190972,1,1
37668,210.0.3,1143173,12 S Clinton to Jewish Home,,0,137952,190972,1,1
37668,210.0.3,1143174,12 S Clinton to Jewish Home,,0,137956,190972,1,1
37668,210.0.3,1143175,12 S Clinton to Jewish Home,,0,137987,190972,1,1
37668,210.0.3,1143176,12 S Clinton to Jewish Home,,0,137987,190972,1,1
37668,210.0.3,1143177,12 S Clinton to Jewish Home,,0,137987,190972,1,1
37668,210.0.3,1143178,12 S Clinton to Jewish Home,,0,137987,190972,1,1
37668,210.0.3,1143179,12 S Clinton to Jewish Home,,0,137987,190972,1,1
37668,210.0.3,1143180,12 S Clinton to Jewish Home,,0,137985,190972,1,1
37668,210.0.3,1143181,12 S Clinton to Jewish Home,,0,137985,190972,1,1
37668,210.0.3,1143182,12 S Clinton to Jewish Home,,0,137985,190972,1,1
37668,210.0.3,1143183,12 S Clinton to Jewish Home,,0,137985,190972,1,1
37668,210.0.3,1143184,12 S Clinton to Jewish Home,,0,137985,190972,1,1
37668,210.0.3,1143185,12 S Clinton to Jewish Home,,0,137959,190972,1,1
37668,210.0.3,1143186,12 S Clinton to Transit Center,,1,137960,190974,1,1
37668,210.0.3,1143187,12 S Clinton to Transit Center,,1,137964,190974,1,1
37668,210.0.3,1143188,12 S Clinton to Transit Center,,1,137983,190974,1,1
37668,210.0.3,1143189,12 S Clinton to Transit Center,,1,137972,190974,1,1
37668,210.0.3,1143190,12 S Clinton to Transit Center,,1,137956,190974,1,1
37668,210.0.3,1143191,12 S Clinton to Transit Center,,1,137947,190974,1,1
37668,210.0.3,1143192,12 S Clinton to Transit Center,,1,137952,190974,1,1
37668,210.0.3,1143193,12 S Clinton to Transit Center,,1,137956,190974,1,1
37668,210.0.3,1143194,12 S Clinton to Transit Center,,1,137987,190974,1,1
37668,210.0.3,1143195,12 S Clinton to Transit Center,,1,137987,190974,1,1
37668,210.0.3,1143196,12 S Clinton to Transit Center,,1,137987,190974,1,1
37668,210.0.3,1143197,12 S Clinton to Transit Center,,1,137987,190974,1,1
37668,210.0.3,1143198,12 S Clinton to Transit Center,,1,137987,190974,1,1
37668,210.0.3,1143199,12 S Clinton to Transit Center,,1,137985,190974,1,1
37668,210.0.3,1143200,12 S Clinton to Transit Center,,1,137985,190974,1,1
37668,210.0.3,1143201,12 S Clinton to Transit Center,,1,137985,190974,1,1
37668,210.0.3,1143202,12 S Clinton to Transit Center,,1,137985,190974,1,1
37668,210.0.3,1143203,12 S Clinton to Transit Center,,1,137985,190974,1,1
37669,210.0.3,1143204,13 South Ave to MCC Brighton,,0,137989,190976,1,1
37669,210.0.3,1143205,13 South Ave to MCC Brighton,,0,137971,190976,1,1
37669,210.0.3,1143206,13 South Ave to MCC Brighton,,0,137983,190976,1,1
37669,210.0.3,1143207,13 South Ave to MCC Brighton,,0,137971,190976,1,1
37669,210.0.3,1143208,13 South Ave to MCC Brighton,,0,137983,190976,1,1
37669,210.0.3,1143209,13 South Ave to MCC Brighton,,0,137949,190976,1,1
37669,210.0.3,1143210,13 South Ave to MCC Brighton,,0,137983,190976,1,1
37669,210.0.3,1143211,13 South Ave to MCC Brighton,,0,137957,190976,1,1
37669,210.0.3,1143212,13 South Ave to MCC Brighton,,0,137983,190976,1,1
37669,210.0.3,1143213,13 South Ave to MCC Brighton,,0,137957,190976,1,1
37669,210.0.3,1143214,13 South Ave to MCC Brighton,,0,137983,190976,1,1
37669,210.0.3,1143215,13 South Ave to MCC Brighton,,0,137957,190976,1,1
37669,210.0.3,1143216,13 South Ave to MCC Brighton,,0,137971,190976,1,1
37669,210.0.3,1143217,13 South Ave to MCC Brighton,,0,137946,190976,1,1
37669,210.0.3,1143218,13 South Ave to MCC Brighton,,0,137961,190976,1,1
37669,210.0.3,1143219,13 South Ave to MCC Brighton,,0,137987,190976,1,1
37669,210.0.3,1143220,13 South Ave to MCC Brighton,,0,137957,190976,1,1
37669,210.0.3,1143221,13 South Ave to MCC Brighton,,0,137987,190976,1,1
37669,210.0.3,1143222,13 South Ave to Transit Center,,1,137957,190977,1,1
37669,210.0.3,1143223,13 South Ave to Transit Center,,1,137989,190977,1,1
37669,210.0.3,1143224,13 South Ave to Transit Center,,1,137971,190977,1,1
37669,210.0.3,1143225,13 South Ave to Transit Center,,1,137983,190977,1,1
37669,210.0.3,1143226,13 South Ave to Transit Center,,1,137971,190977,1,1
37669,210.0.3,1143227,13 South Ave to Transit Center,,1,137983,190977,1,1
37669,210.0.3,1143228,13 South Ave to Transit Center,,1,137949,190977,1,1
37669,210.0.3,1143229,13 South Ave to Transit Center,,1,137983,190977,1,1
37669,210.0.3,1143230,13 South Ave to Transit Center,,1,137957,190977,1,1
37669,210.0.3,1143231,13 South Ave to Transit Center,,1,137983,190977,1,1
37669,210.0.3,1143232,13 South Ave to Transit Center,,1,137957,190977,1,1
37669,210.0.3,1143233,13 South Ave to Transit Center,,1,137983,190977,1,1
37669,210.0.3,1143234,13 South Ave to Transit Center,,1,137957,190977,1,1
37669,210.0.3,1143235,13 South Ave to Transit Center,,1,137971,190977,1,1
37669,210.0.3,1143236,13 South Ave to Transit Center,,1,137946,190977,1,1
37669,210.0.3,1143237,13 South Ave to Transit Center,,1,137961,190977,1,1
37669,210.0.3,1143238,13 South Ave to Transit Center,,1,137987,190977,1,1
37670,210.0.3,1143239,14 Marketplace to Saginaw,,0,137975,190978,1,1
37670,210.0.3,1143240,14 Marketplace to Saginaw,,0,137976,190978,1,1
